,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
19195,58,Federal-gov,298643,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,12374
19197,30,Private,96287,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K,33097
19198,23,Private,104443,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,31048
19202,23,Private,50953,Some-college,10,Single,Priv-house-serv,Own-child,White,Female,0,0,10,United-States,<=50K,1709
19208,44,Local-gov,135056,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,16,Unknown,<=50K,5637
19209,25,Private,178478,Bachelors,13,Single,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,6167
19210,33,Private,23871,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K,15121
19216,54,Local-gov,182543,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico,<=50K,19942
19219,43,Private,206878,HS-grad,9,Single,Adm-clerical,Unmarried,White,Female,0,0,60,United-States,<=50K,12601
19225,27,Self-emp-inc,114158,Bachelors,13,Single,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K,26066
19230,35,State-gov,119421,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,>50K,496544
19235,25,Private,352806,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Mexico,<=50K,23818
19236,57,Private,266189,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,42,United-States,<=50K,15294
19237,49,Private,102945,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,47548
19241,33,Private,351810,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico,<=50K,31160
19244,30,Self-emp-inc,224498,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,39665
19253,47,Private,27624,Assoc-voc,11,Single,Other-service,Not-in-family,White,Female,0,0,55,United-States,<=50K,44419
19255,48,Private,377140,5th-6th,3,Single,Priv-house-serv,Unmarried,White,Female,0,0,35,Nicaragua,<=50K,43584
19256,26,Private,299810,HS-grad,9,Single,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K,34377
19269,57,Federal-gov,135028,HS-grad,9,Separated,Adm-clerical,Other-relative,Black,Female,0,0,35,United-States,<=50K,30611
19270,41,Private,185057,Assoc-voc,11,Single,Craft-repair,Not-in-family,White,Female,0,0,40,Unknown,<=50K,23132
19271,55,Private,106498,10th,6,Widowed,Transport-moving,Not-in-family,Black,Female,0,0,35,United-States,<=50K,30023
19275,32,Unknown,335427,Bachelors,13,Married-civ-spouse,Unknown,Wife,White,Female,0,0,20,United-States,>50K,351669
19277,21,Private,45607,Some-college,10,Single,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,46574
19286,22,Private,184756,Some-college,10,Single,Sales,Own-child,White,Female,0,0,30,United-States,<=50K,31341
19288,36,Self-emp-not-inc,84848,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,16,United-States,<=50K,8051
19290,41,State-gov,88913,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,36,United-States,<=50K,20021
19295,52,Private,169785,Some-college,10,Single,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,48812
19296,30,Private,75573,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,45,Germany,<=50K,44132
19298,55,Self-emp-not-inc,53566,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K,25357
19299,20,Private,117109,Some-college,10,Single,Adm-clerical,Other-relative,Black,Female,0,0,24,United-States,<=50K,39715
19300,32,Private,398019,7th-8th,4,Single,Priv-house-serv,Not-in-family,White,Female,0,0,15,Mexico,<=50K,32827
19304,76,Unknown,84755,Some-college,10,Widowed,Unknown,Unmarried,White,Female,0,0,40,United-States,<=50K,27959
19306,19,Private,451951,HS-grad,9,Single,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,15870
19309,40,Private,336707,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Female,0,0,60,United-States,<=50K,29884
19315,33,Unknown,49593,Some-college,10,Married-civ-spouse,Unknown,Wife,Black,Female,0,0,30,United-States,<=50K,45480
19327,19,Private,517036,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,El-Salvador,<=50K,19769
19328,38,Private,436361,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,75,United-States,<=50K,13055
19330,65,Private,209831,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,40186
19331,48,Unknown,167381,HS-grad,9,Widowed,Unknown,Unmarried,White,Female,0,0,25,United-States,<=50K,43825
19332,44,Private,215468,Bachelors,13,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,7,United-States,<=50K,46762
19334,30,Local-gov,191777,HS-grad,9,Single,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K,47396
19336,23,Private,149396,HS-grad,9,Single,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,34679
19338,19,Private,108147,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K,9387
19349,30,Private,161572,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,United-States,<=50K,35203
19352,30,Private,168334,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K,23292
19360,51,Self-emp-not-inc,205100,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,>50K,261238
19362,41,Local-gov,97064,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,44,United-States,<=50K,34187
19365,45,Private,320192,1st-4th,2,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K,24144
19366,21,Private,83580,Some-college,10,Single,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,0,0,4,United-States,<=50K,16345
19369,21,Unknown,85733,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K,32634
19370,59,Private,155976,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,20144
19372,45,Private,270842,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,11459
19378,34,Local-gov,143699,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K,17959
19379,40,Private,183096,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,13365
19380,45,Private,97176,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,0,0,16,United-States,<=50K,36181
19381,22,Private,311376,Bachelors,13,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,8843
19382,62,Private,123582,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,49768
19383,32,Federal-gov,174215,Bachelors,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,<=50K,42939
19384,36,Private,183902,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,4,United-States,>50K,244188
19387,33,Unknown,152875,Bachelors,13,Married-civ-spouse,Unknown,Wife,Asian-Pac-Islander,Female,0,0,40,China,<=50K,29514
19389,49,Unknown,178215,Some-college,10,Widowed,Unknown,Unmarried,White,Female,0,0,28,United-States,<=50K,12991
19390,47,Local-gov,194360,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,7,United-States,>50K,267613
19391,59,Private,247187,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,49682
19395,57,Private,47619,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K,12757
19400,20,Local-gov,526734,HS-grad,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K,47031
19401,38,Self-emp-not-inc,243484,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,28,United-States,>50K,293566
19403,24,Private,234640,HS-grad,9,Married-spouse-absent,Sales,Own-child,White,Female,0,0,36,United-States,<=50K,13276
19411,35,Self-emp-not-inc,264627,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,84,United-States,<=50K,17970
19413,25,Private,209227,Bachelors,13,Single,Prof-specialty,Own-child,White,Female,0,0,21,United-States,<=50K,3399
19414,64,Private,216208,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,23652
19415,28,Private,377095,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,48130
19420,23,Private,161708,Some-college,10,Single,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K,31817
19427,34,State-gov,227931,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,30178
19429,24,Private,83783,Bachelors,13,Single,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K,39259
19435,43,Private,298161,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Nicaragua,<=50K,19432
19436,36,Private,143774,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,12,United-States,>50K,485634
19438,21,Private,152389,Some-college,10,Single,Other-service,Not-in-family,Black,Female,0,0,30,United-States,<=50K,26386
19439,31,Private,309974,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K,41952
19440,19,Unknown,37085,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,30,United-States,<=50K,1277
19441,39,Private,270059,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,9563
19442,29,Private,130045,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K,45652
19445,46,Private,171807,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,24326
19447,32,Private,177531,10th,6,Divorced,Other-service,Unmarried,Black,Female,0,0,23,United-States,<=50K,26485
19448,28,Private,115464,HS-grad,9,Single,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K,30304
19449,19,Private,501144,Some-college,10,Single,Sales,Other-relative,Black,Female,0,0,40,United-States,<=50K,49307
19457,19,Private,168693,HS-grad,9,Single,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,37882
19460,21,Private,230248,HS-grad,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K,1823
19464,21,Private,203894,Assoc-voc,11,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,43288
19467,36,Private,127686,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K,30397
19470,30,Private,184687,HS-grad,9,Single,Prof-specialty,Own-child,White,Female,0,0,30,United-States,<=50K,10138
19471,22,Private,267945,Some-college,10,Single,Sales,Own-child,White,Female,0,0,16,United-States,<=50K,21082
19475,50,Private,44116,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,1380
19476,27,Federal-gov,46442,Bachelors,13,Single,Protective-serv,Not-in-family,White,Female,0,0,35,United-States,<=50K,3082
19484,31,Self-emp-not-inc,357145,Doctorate,16,Single,Prof-specialty,Own-child,White,Female,0,0,48,United-States,<=50K,23903
19486,26,Private,292303,HS-grad,9,Single,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K,14998
19487,51,Private,122288,Some-college,10,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,36,United-States,<=50K,43295
19489,27,Local-gov,105830,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K,28228
19491,28,Federal-gov,281860,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,43787
19492,53,Private,283320,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,46047
19494,38,Private,220783,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,30027
19500,21,Private,394484,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,17219
19504,37,Private,188503,Bachelors,13,Single,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,28644
19507,32,Private,168906,Assoc-acdm,12,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,5310
19510,46,Private,174995,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K,33039
19514,34,Private,141118,Masters,14,Divorced,Prof-specialty,Own-child,White,Female,0,0,60,United-States,>50K,226821
19516,25,Private,137645,Bachelors,13,Single,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K,1551
19519,37,Private,253420,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,25,United-States,<=50K,1543
19520,35,Private,269300,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,3784
19522,46,Private,346978,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,37618
19523,44,Private,205051,10th,6,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,20934
19524,45,Private,128736,10th,6,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,34708
19527,52,Private,126978,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,China,<=50K,39884
19529,49,Private,195956,Bachelors,13,Divorced,Tech-support,Unmarried,White,Female,0,0,35,United-States,<=50K,23270
19531,22,Private,231912,Assoc-voc,11,Single,Adm-clerical,Own-child,White,Female,0,0,37,United-States,<=50K,41995
19533,76,Private,278938,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,16154
19539,49,Self-emp-not-inc,162856,Some-college,10,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,24683
19542,42,Private,345363,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,England,<=50K,39335
19543,36,Private,49837,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,14176
19545,30,State-gov,180283,HS-grad,9,Single,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,46454
19549,55,Private,24694,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,24030
19552,33,Private,301867,Some-college,10,Single,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K,18459
19554,23,Private,180339,Assoc-acdm,12,Single,Sales,Own-child,White,Female,0,0,65,United-States,<=50K,32446
19555,55,Self-emp-inc,207489,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,Germany,<=50K,17887
19556,43,Private,336643,HS-grad,9,Single,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,34908
19558,62,State-gov,101475,Assoc-acdm,12,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,13046
19563,26,Private,244372,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,52,United-States,>50K,58675
19566,28,Self-emp-not-inc,104617,7th-8th,4,Single,Other-service,Other-relative,White,Female,0,0,99,Mexico,<=50K,21416
19571,44,Private,346594,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,43235
19572,25,Private,108301,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K,48129
19573,32,Private,73498,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,45833
19582,32,Private,101562,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K,12169
19585,48,Private,98719,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,44,United-States,<=50K,39535
19587,40,Self-emp-not-inc,198953,Assoc-acdm,12,Single,Prof-specialty,Own-child,Black,Female,0,0,2,United-States,<=50K,31290
19588,41,Unknown,29115,Some-college,10,Widowed,Unknown,Not-in-family,White,Female,0,0,20,United-States,<=50K,42379
19589,28,Private,173673,5th-6th,3,Single,Other-service,Not-in-family,White,Female,0,0,40,Mexico,<=50K,12978
19590,23,Private,67958,Some-college,10,Single,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,37211
19591,51,State-gov,94174,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,7676
19593,63,Federal-gov,154675,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,45211
19595,20,Unknown,238685,11th,7,Divorced,Unknown,Not-in-family,White,Female,0,0,40,United-States,<=50K,27777
19597,41,Private,237452,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,Cuba,>50K,114727
19599,27,Unknown,216479,Bachelors,13,Married-civ-spouse,Unknown,Wife,White,Female,0,0,24,United-States,>50K,353071
19600,20,State-gov,126822,Some-college,10,Single,Prof-specialty,Own-child,White,Female,0,0,15,United-States,<=50K,14566
19605,28,Private,125321,HS-grad,9,Single,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,5009
19608,43,State-gov,438427,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,47319
19613,45,Private,161954,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,Germany,<=50K,28792
19615,59,Private,212783,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K,32676
19620,43,Local-gov,265698,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K,176330
19625,31,Private,121768,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,Poland,<=50K,21871
19628,36,Private,222584,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,45461
19630,24,Private,228960,Assoc-acdm,12,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,28297
19631,26,Private,132572,Bachelors,13,Single,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,41610
19632,47,Private,103020,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,Puerto-Rico,<=50K,21146
19633,31,Local-gov,50649,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K,17800
19636,56,Private,202220,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,0,0,38,United-States,<=50K,30318
19639,50,Private,321770,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,24678
19640,49,Private,202053,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,32,United-States,<=50K,35010
19641,34,Private,143699,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,15,United-States,<=50K,25379
