,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
16759,21,Unknown,171156,Bachelors Degree,10,Single,Unknown,Single,White,0,0,35,United-States,<=50K,40042
16760,56,Self-emp-not-inc,357118,Bachelors Degree,13,Single,Exec-managerial,Single,White,0,0,60,United-States,<=50K,28527
16761,48,Federal-gov,167749,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,0,0,40,United-States,>50K,103831
16762,37,Self-emp-not-inc,352882,Highschool Graduate,9,Divorced,Exec-managerial,Single,Asian-Pac-Islander,0,0,70,South,>50K,59814
16768,28,Private,301654,Bachelors Degree,13,Single,Prof-specialty,Single,White,0,0,40,United-States,<=50K,14474
16775,17,Private,260797,Highschool Graduate,6,Single,Handlers-cleaners,Single,White,0,0,23,United-States,<=50K,25395
16777,74,Unknown,256674,Highschool Graduate,9,Widowed,Unknown,Single,White,0,0,25,United-States,<=50K,12466
16785,27,Private,204515,Bachelors Degree,13,Single,Tech-support,Single,White,0,0,36,United-States,<=50K,15275
16787,21,Unknown,206681,Highschool Graduate,7,Married-civ-spouse,Unknown,Married,White,0,0,40,United-States,<=50K,14557
16798,27,Private,145784,Bachelors Degree,10,Married-civ-spouse,Adm-clerical,Married,Amer-Indian-Eskimo,0,0,45,United-States,<=50K,42582
16803,21,Private,206354,Highschool Graduate,9,Single,Other-service,Single,Black,0,0,35,United-States,<=50K,47623
16804,25,Private,1484705,Bachelors Degree,10,Divorced,Exec-managerial,Single,White,0,0,25,United-States,<=50K,5487
16805,21,Private,26410,Highschool Graduate,9,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,18186
16810,32,Private,370160,Bachelors Degree,10,Separated,Exec-managerial,Single,Black,0,0,40,United-States,<=50K,5628
16815,24,Private,209782,Bachelors Degree,13,Single,Sales,Single,White,0,0,40,United-States,<=50K,41218
16816,22,Private,351952,Bachelors Degree,10,Single,Prof-specialty,Single,White,0,0,20,United-States,<=50K,44109
16817,26,Private,142081,Highschool Graduate,9,Married-civ-spouse,Other-service,Married,White,0,0,40,Mexico,<=50K,6533
16820,18,Private,404085,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,0,0,40,United-States,<=50K,44101
16822,36,Private,321760,Bachelors Degree,13,Single,Adm-clerical,Single,White,0,0,17,United-States,<=50K,33235
16823,45,Local-gov,185399,Advanced Degree,14,Divorced,Prof-specialty,Single,White,0,0,55,United-States,<=50K,9558
16828,32,Private,192039,Technical School,11,Married-civ-spouse,Prof-specialty,Married,White,0,0,40,United-States,>50K,489268
16829,17,Private,222618,Highschool Graduate,7,Single,Sales,Single,Black,0,0,30,United-States,<=50K,9911
16833,61,Federal-gov,60641,Bachelors Degree,10,Married-civ-spouse,Adm-clerical,Married,White,0,0,30,United-States,<=50K,23211
16835,67,Private,105438,Highschool Graduate,9,Separated,Machine-op-inspct,Single,White,0,0,40,United-States,<=50K,33425
16837,25,Private,120535,Highschool Graduate,9,Divorced,Sales,Single,White,0,0,40,United-States,<=50K,47795
16838,33,Local-gov,269604,Highschool Graduate,3,Single,Other-service,Single,Other,0,0,40,El-Salvador,<=50K,8545
16839,27,Private,247711,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,0,0,40,United-States,<=50K,35636
16841,24,Private,281221,Bachelors Degree,13,Single,Adm-clerical,Single,Asian-Pac-Islander,0,0,40,Taiwan,<=50K,8574
16843,48,Private,181758,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,4935
16845,22,Private,107882,Highschool Graduate,9,Single,Prof-specialty,Single,White,0,0,20,United-States,<=50K,44315
16846,34,Private,172579,Technical School,11,Divorced,Tech-support,Single,White,0,0,40,United-States,<=50K,43353
16847,35,Federal-gov,38905,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,0,0,50,United-States,<=50K,49789
16851,28,Unknown,196971,Bachelors Degree,13,Single,Unknown,Single,White,0,0,43,United-States,<=50K,47129
16853,22,Private,374116,Highschool Graduate,9,Single,Sales,Single,White,0,0,35,United-States,<=50K,3539
16854,27,Private,283913,Highschool Graduate,3,Single,Priv-house-serv,Single,White,0,0,65,England,<=50K,37905
16856,27,Private,139903,Highschool Graduate,9,Single,Sales,Single,Black,0,0,30,United-States,<=50K,47310
16857,52,Private,112959,Bachelors Degree,10,Widowed,Sales,Single,White,0,0,40,United-States,<=50K,46609
16862,38,Private,380543,Highschool Graduate,9,Single,Other-service,Single,Black,0,0,30,United-States,<=50K,36934
16865,51,Self-emp-not-inc,199005,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,0,0,40,United-States,>50K,306706
16867,25,Private,210095,Highschool Graduate,7,Married-spouse-absent,Handlers-cleaners,Single,White,0,0,40,Mexico,<=50K,5208
16871,27,Private,212622,Advanced Degree,14,Single,Exec-managerial,Single,White,0,0,40,United-States,<=50K,31904
16874,19,Private,219867,Highschool Graduate,9,Single,Adm-clerical,Single,White,0,0,35,United-States,<=50K,39958
16878,65,Private,87164,Highschool Graduate,7,Widowed,Sales,Single,White,0,0,20,United-States,<=50K,38067
16880,48,Private,169324,Highschool Graduate,9,Single,Other-service,Single,Black,0,0,32,Haiti,<=50K,32124
16882,21,Unknown,247075,Highschool Graduate,9,Single,Unknown,Single,Black,0,0,25,United-States,<=50K,17998
16883,20,Unknown,200967,Bachelors Degree,10,Single,Unknown,Single,White,0,0,12,United-States,<=50K,18676
16886,65,Private,243858,Highschool Graduate,9,Widowed,Other-service,Single,White,0,0,15,United-States,<=50K,20153
16887,20,Unknown,43587,Highschool Graduate,9,Married-spouse-absent,Unknown,Single,White,0,0,35,United-States,<=50K,42236
16889,17,Private,73145,Highschool Graduate,5,Single,Craft-repair,Single,White,0,0,16,United-States,<=50K,14379
16892,39,Self-emp-not-inc,93319,Highschool Graduate,9,Single,Sales,Single,White,0,0,4,United-States,<=50K,4342
16893,24,Unknown,212300,Highschool Graduate,9,Separated,Unknown,Single,White,0,0,38,United-States,<=50K,30441
16896,22,Private,211361,Bachelors Degree,13,Single,Exec-managerial,Single,White,0,0,30,United-States,<=50K,39150
16898,37,Self-emp-not-inc,218249,Highschool Graduate,7,Divorced,Prof-specialty,Single,Black,0,0,30,United-States,<=50K,20117
16902,48,Self-emp-not-inc,181758,Advanced Degree,16,Single,Prof-specialty,Single,White,0,0,60,United-States,>50K,157249
16909,39,Private,164733,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,0,0,45,United-States,<=50K,49810
16910,60,State-gov,129447,Highschool Graduate,9,Widowed,Adm-clerical,Single,White,0,0,35,United-States,<=50K,16457
16911,38,Private,32837,Bachelors Degree,13,Divorced,Prof-specialty,Single,White,0,0,56,United-States,<=50K,13816
16916,68,Unknown,191288,Highschool Graduate,4,Widowed,Unknown,Single,White,0,0,15,United-States,<=50K,22917
16918,25,Local-gov,197728,Bachelors Degree,13,Single,Exec-managerial,Single,White,0,0,20,United-States,<=50K,49019
16921,66,Private,86010,Highschool Graduate,6,Widowed,Transport-moving,Single,White,0,0,11,United-States,<=50K,29569
16927,33,Private,226629,Bachelors Degree,10,Married-civ-spouse,Other-service,Married,White,0,0,35,United-States,<=50K,8267
16930,45,Private,213620,Highschool Graduate,9,Single,Other-service,Single,White,0,0,40,United-States,<=50K,33313
16931,43,Private,197397,Bachelors Degree,10,Married-civ-spouse,Prof-specialty,Married,Other,0,0,6,Puerto-Rico,<=50K,36162
16933,27,Private,179915,Bachelors Degree,13,Single,Exec-managerial,Single,White,0,0,99,United-States,<=50K,47480
16936,44,Private,77313,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,29452
16938,37,Private,37109,Highschool Graduate,9,Married-civ-spouse,Other-service,Married,Asian-Pac-Islander,0,0,60,Philippines,<=50K,45593
16940,53,Unknown,133963,Highschool Graduate,9,Divorced,Unknown,Single,White,0,0,40,United-States,<=50K,32589
16942,80,Private,173488,Bachelors Degree,10,Widowed,Adm-clerical,Single,White,0,0,20,United-States,<=50K,20312
16944,20,Private,289944,Bachelors Degree,10,Single,Other-service,Single,White,0,0,25,United-States,<=50K,16974
16947,24,Private,295763,Bachelors Degree,13,Single,Exec-managerial,Single,White,0,0,50,United-States,<=50K,43513
16949,49,Private,194962,Highschool Graduate,7,Married-civ-spouse,Other-service,Married,White,0,0,6,United-States,<=50K,15551
16951,22,Private,117606,Bachelors Degree,13,Single,Adm-clerical,Single,White,0,0,25,United-States,<=50K,41883
16952,67,Federal-gov,44774,Bachelors Degree,13,Widowed,Adm-clerical,Single,White,0,0,40,United-States,<=50K,12982
16953,18,Private,177648,Highschool Graduate,9,Single,Sales,Single,White,0,0,25,United-States,<=50K,42018
16955,50,Private,153931,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,14902
16956,56,Self-emp-not-inc,84774,Technical School,12,Married-civ-spouse,Farming-fishing,Married,White,0,0,40,United-States,<=50K,49920
16957,23,Private,157127,Bachelors Degree,10,Single,Other-service,Single,White,0,0,20,United-States,<=50K,27549
16960,27,Private,167405,Highschool Graduate,9,Married-spouse-absent,Farming-fishing,Single,White,0,0,40,Mexico,<=50K,3616
16965,22,Private,236684,Technical School,11,Single,Other-service,Single,Black,0,0,36,United-States,<=50K,1625
16966,20,Local-gov,247794,Technical School,11,Single,Adm-clerical,Single,White,0,0,35,United-States,<=50K,27509
16967,39,Private,279490,Bachelors Degree,10,Divorced,Exec-managerial,Single,White,0,0,40,Mexico,<=50K,8587
16976,29,Federal-gov,31161,Highschool Graduate,9,Divorced,Exec-managerial,Single,Other,0,0,40,United-States,<=50K,36565
16977,44,Private,105862,Bachelors Degree,10,Married-civ-spouse,Exec-managerial,Married,White,0,0,70,United-States,>50K,221172
16978,32,Private,402089,Bachelors Degree,13,Married-civ-spouse,Adm-clerical,Married,White,0,0,2,United-States,<=50K,42593
16979,19,Unknown,425447,Highschool Graduate,9,Single,Unknown,Single,Black,0,0,40,United-States,<=50K,15579
16980,20,Private,137300,Technical School,11,Single,Machine-op-inspct,Single,White,0,0,40,United-States,<=50K,24987
16982,24,Private,275093,Highschool Graduate,9,Single,Handlers-cleaners,Single,White,0,0,36,United-States,<=50K,20047
16984,43,Local-gov,174491,Highschool Graduate,9,Divorced,Tech-support,Single,Black,0,0,40,United-States,<=50K,1478
16985,38,Self-emp-not-inc,114835,Bachelors Degree,13,Married-civ-spouse,Sales,Married,White,0,0,60,United-States,>50K,66774
16986,28,Private,137898,Technical School,12,Single,Sales,Single,White,0,0,35,United-States,<=50K,9900
16987,32,Private,134886,Highschool Graduate,9,Married-civ-spouse,Adm-clerical,Married,White,0,0,40,United-States,>50K,429935
16989,33,Private,237833,Bachelors Degree,10,Divorced,Tech-support,Single,White,0,0,40,United-States,<=50K,12423
16996,54,Private,221915,Bachelors Degree,10,Widowed,Craft-repair,Single,White,0,0,50,United-States,<=50K,11806
16998,21,Private,351084,Highschool Graduate,9,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,1621
16999,34,Private,97306,Bachelors Degree,13,Divorced,Craft-repair,Single,White,0,0,25,United-States,<=50K,17556
17001,31,Private,182539,Bachelors Degree,10,Single,Adm-clerical,Single,White,0,0,45,United-States,<=50K,4443
17004,41,Unknown,217921,Highschool Graduate,5,Married-civ-spouse,Unknown,Married,Asian-Pac-Islander,0,0,40,Hong,<=50K,32392
17005,52,Local-gov,346668,Advanced Degree,14,Single,Prof-specialty,Single,White,0,0,40,United-States,<=50K,36172
17007,48,Private,167009,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,0,0,48,United-States,<=50K,8222
17010,40,Private,341835,Highschool Graduate,9,Single,Exec-managerial,Single,White,0,0,45,United-States,<=50K,39620
17011,30,Private,169841,Highschool Graduate,9,Divorced,Sales,Single,White,0,0,25,United-States,<=50K,4390
17015,50,Federal-gov,96657,Bachelors Degree,13,Divorced,Prof-specialty,Single,Black,0,0,40,United-States,<=50K,24768
17017,36,Private,110998,Advanced Degree,14,Widowed,Tech-support,Single,Asian-Pac-Islander,0,0,40,India,<=50K,49459
17021,19,Private,318822,Highschool Graduate,9,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,8123
17022,29,Private,375078,Highschool Graduate,4,Married-civ-spouse,Other-service,Married,White,0,0,40,Mexico,<=50K,36372
17023,20,Unknown,232799,Highschool Graduate,9,Single,Unknown,Single,Black,0,0,25,United-States,<=50K,48890
17025,47,Self-emp-not-inc,213745,Bachelors Degree,10,Divorced,Other-service,Single,White,0,0,45,United-States,<=50K,38595
17033,38,Private,165302,Bachelors Degree,10,Divorced,Adm-clerical,Single,Other,0,0,40,United-States,<=50K,31942
17034,54,Private,284952,Highschool Graduate,6,Separated,Sales,Single,White,0,0,43,Italy,<=50K,31366
17037,30,Private,227886,Highschool Graduate,9,Single,Exec-managerial,Single,Black,0,0,35,Jamaica,<=50K,19101
17039,23,Self-emp-not-inc,184370,Highschool Graduate,9,Divorced,Other-service,Single,White,0,0,40,United-States,<=50K,20960
17040,84,Local-gov,135839,Technical School,11,Widowed,Adm-clerical,Single,White,0,0,14,United-States,<=50K,18829
17046,42,State-gov,404573,Technical School,15,Divorced,Prof-specialty,Single,White,0,0,40,United-States,<=50K,17734
17047,17,Private,99462,Highschool Graduate,7,Single,Other-service,Single,Amer-Indian-Eskimo,0,0,20,United-States,<=50K,17768
17052,61,Private,223133,Highschool Graduate,9,Divorced,Handlers-cleaners,Single,Black,0,0,40,United-States,<=50K,34331
17054,40,State-gov,195520,Bachelors Degree,10,Single,Adm-clerical,Single,Black,0,0,49,United-States,<=50K,28580
17056,37,Local-gov,269300,Bachelors Degree,10,Married-spouse-absent,Adm-clerical,Single,Black,0,0,27,United-States,<=50K,31939
17062,31,Private,188096,Bachelors Degree,13,Single,Prof-specialty,Single,White,0,0,72,United-States,>50K,214266
17063,48,Self-emp-inc,369522,Bachelors Degree,13,Married-civ-spouse,Exec-managerial,Married,White,0,0,25,United-States,>50K,58318
17064,20,Private,110998,Bachelors Degree,10,Single,Adm-clerical,Single,Asian-Pac-Islander,0,0,30,United-States,<=50K,38619
17065,31,Unknown,163890,Bachelors Degree,10,Single,Unknown,Single,Black,0,0,40,United-States,<=50K,37573
17067,50,Private,185354,Advanced Degree,14,Divorced,Exec-managerial,Single,White,0,0,35,United-States,<=50K,40866
17073,28,Private,91299,Technical School,11,Single,Adm-clerical,Single,Asian-Pac-Islander,0,0,45,United-States,<=50K,28390
17074,38,Private,242559,Highschool Graduate,9,Single,Adm-clerical,Single,White,0,0,38,United-States,<=50K,30169
17077,37,Private,170563,Technical School,11,Separated,Prof-specialty,Single,White,0,0,32,United-States,<=50K,29774
17081,40,Local-gov,165726,Technical School,11,Divorced,Exec-managerial,Single,White,0,0,40,United-States,<=50K,16052
17084,39,Private,139906,Highschool Graduate,9,Divorced,Other-service,Single,White,0,0,81,United-States,<=50K,42373
17087,53,Local-gov,132304,Bachelors Degree,10,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,22173
17097,57,Private,169071,Highschool Graduate,9,Divorced,Sales,Single,White,0,0,28,United-States,<=50K,30146
17099,27,Private,122922,Bachelors Degree,13,Single,Sales,Single,White,0,0,40,United-States,<=50K,49985
17102,37,Private,177285,Technical School,11,Married-civ-spouse,Adm-clerical,Married,Black,0,0,48,United-States,>50K,272684
17103,31,Local-gov,128016,Bachelors Degree,13,Single,Sales,Single,White,0,0,40,United-States,<=50K,20230
17104,23,Private,200318,Technical School,12,Single,Adm-clerical,Single,White,0,0,20,United-States,<=50K,20811
17107,31,Private,27856,Highschool Graduate,9,Single,Other-service,Single,White,0,0,8,United-States,<=50K,7948
17116,58,Self-emp-not-inc,274917,Advanced Degree,14,Widowed,Other-service,Single,White,0,0,15,United-States,<=50K,4395
17118,23,Private,112683,Bachelors Degree,10,Single,Sales,Single,White,0,0,12,United-States,<=50K,23893
17121,48,Private,345006,Bachelors Degree,13,Single,Prof-specialty,Single,White,0,0,45,Mexico,<=50K,2809
17122,40,Local-gov,108765,Technical School,11,Single,Exec-managerial,Single,Amer-Indian-Eskimo,0,0,40,United-States,<=50K,21715
17125,19,Private,189574,Highschool Graduate,9,Single,Other-service,Single,White,0,0,30,United-States,<=50K,32866
17127,39,Private,165235,Bachelors Degree,13,Separated,Prof-specialty,Single,Asian-Pac-Islander,0,0,40,Philippines,>50K,499056
17128,22,Private,105043,Bachelors Degree,10,Single,Adm-clerical,Single,White,0,0,40,United-States,<=50K,17878
17131,50,Private,398625,Highschool Graduate,7,Widowed,Machine-op-inspct,Single,White,0,0,40,United-States,<=50K,26303
17132,43,Private,114043,Bachelors Degree,10,Divorced,Adm-clerical,Single,Black,0,0,40,United-States,<=50K,39537
17136,46,Private,136162,Technical School,11,Divorced,Sales,Single,White,0,0,40,United-States,<=50K,47788
17141,21,Private,82847,Bachelors Degree,10,Single,Tech-support,Single,White,0,0,50,United-States,<=50K,43568
17146,19,Private,219742,Bachelors Degree,10,Single,Other-service,Single,White,0,0,15,United-States,<=50K,10565
17147,55,State-gov,153788,Bachelors Degree,10,Married-civ-spouse,Adm-clerical,Married,White,0,0,37,United-States,<=50K,41347
17148,20,Private,60639,Bachelors Degree,10,Single,Sales,Single,White,0,0,28,United-States,<=50K,24928
17152,62,Private,110586,Bachelors Degree,10,Widowed,Priv-house-serv,Single,White,0,0,40,United-States,<=50K,5263
17154,17,Self-emp-inc,413557,Highschool Graduate,5,Single,Sales,Single,White,0,0,40,United-States,<=50K,12545
17155,26,Private,137658,Bachelors Degree,10,Single,Adm-clerical,Single,White,0,0,45,United-States,<=50K,43713
17157,32,Private,311764,Highschool Graduate,6,Married-civ-spouse,Exec-managerial,Married,White,0,0,35,United-States,<=50K,45349
17160,26,Federal-gov,352768,Highschool Graduate,9,Divorced,Adm-clerical,Single,White,0,0,40,United-States,<=50K,18750
17161,45,Unknown,27184,Highschool Graduate,9,Widowed,Unknown,Single,White,0,0,38,United-States,<=50K,7880
17162,72,Unknown,237229,Technical School,11,Widowed,Unknown,Single,White,0,0,30,United-States,<=50K,23866
